Border,Date,Measure,Value,Average
US-Mexico Border,05/01/2009 12:00:00 AM,Trains,613,1609
US-Mexico Border,05/01/2009 12:00:00 AM,Train Passengers,373,7642
US-Mexico Border,05/01/2008 12:00:00 AM,Personal Vehicle Passengers,13372873,9466138
US-Mexico Border,05/01/2008 12:00:00 AM,Personal Vehicles,6697505,4428252
US-Mexico Border,05/01/2008 12:00:00 AM,Pedestrians,3884000,1891966
US-Mexico Border,05/01/2008 12:00:00 AM,Trucks,434920,455645
US-Mexico Border,05/01/2008 12:00:00 AM,Bus Passengers,324361,227686
US-Mexico Border,05/01/2008 12:00:00 AM,Truck Containers Full,274857,318458
US-Mexico Border,05/01/2008 12:00:00 AM,Truck Containers Empty,155709,113073
US-Mexico Border,05/01/2008 12:00:00 AM,Rail Containers Empty,40163,36615
US-Mexico Border,05/01/2008 12:00:00 AM,Rail Containers Empty,40163,36615
US-Mexico Border,05/01/2008 12:00:00 AM,Rail Containers Full,28890,67544
US-Mexico Border,05/01/2008 12:00:00 AM,Buses,23271,14186
US-Mexico Border,05/01/2008 12:00:00 AM,Train Passengers,1278,7603
US-Mexico Border,05/01/2008 12:00:00 AM,Trains,901,1607
US-Mexico Border,05/01/2007 12:00:00 AM,Personal Vehicle Passengers,14395843,9462492
US-Mexico Border,05/01/2007 12:00:00 AM,Personal Vehicles,7140581,4424648
US-Mexico Border,05/01/2007 12:00:00 AM,Pedestrians,4013418,1890684
US-Mexico Border,05/01/2007 12:00:00 AM,Trucks,439258,455079
US-Mexico Border,05/01/2007 12:00:00 AM,Truck Containers Full,273262,317899
US-Mexico Border,05/01/2007 12:00:00 AM,Bus Passengers,250618,226803
US-Mexico Border,05/01/2007 12:00:00 AM,Truck Containers Empty,161952,112992
US-Mexico Border,05/01/2007 12:00:00 AM,Rail Containers Empty,38180,36557
US-Mexico Border,05/01/2007 12:00:00 AM,Rail Containers Full,34472,67482
US-Mexico Border,05/01/2007 12:00:00 AM,Buses,21278,14154
US-Mexico Border,05/01/2007 12:00:00 AM,Train Passengers,1778,7552
US-Mexico Border,05/01/2007 12:00:00 AM,Train Passengers,1778,7552
US-Mexico Border,05/01/2007 12:00:00 AM,Trains,934,1605
US-Mexico Border,05/01/2007 12:00:00 AM,Trains,934,1605
US-Mexico Border,05/01/2007 12:00:00 AM,Trains,934,1605
US-Mexico Border,05/01/2007 12:00:00 AM,Trains,934,1605
US-Mexico Border,05/01/2006 12:00:00 AM,Personal Vehicle Passengers,14854291,9456313
US-Mexico Border,05/01/2006 12:00:00 AM,Personal Vehicles,7519061,4418645
US-Mexico Border,05/01/2006 12:00:00 AM,Pedestrians,3677021,1891041
US-Mexico Border,05/01/2006 12:00:00 AM,Trucks,421037,454531
US-Mexico Border,05/01/2006 12:00:00 AM,Truck Containers Full,283704,317099
US-Mexico Border,05/01/2006 12:00:00 AM,Bus Passengers,243546,226096
US-Mexico Border,05/01/2006 12:00:00 AM,Truck Containers Empty,138372,113004
US-Mexico Border,05/01/2006 12:00:00 AM,Rail Containers Empty,35118,36535
US-Mexico Border,05/01/2006 12:00:00 AM,Rail Containers Full,34672,67388
US-Mexico Border,05/01/2006 12:00:00 AM,Buses,20802,14127
US-Mexico Border,05/01/2006 12:00:00 AM,Train Passengers,2072,7501
US-Mexico Border,05/01/2006 12:00:00 AM,Trains,894,1603
US-Mexico Border,05/01/2006 12:00:00 AM,Trains,894,1603
US-Mexico Border,05/01/2006 12:00:00 AM,Trains,894,1603
US-Mexico Border,05/01/2005 12:00:00 AM,Personal Vehicle Passengers,15933763,9446572
US-Mexico Border,05/01/2005 12:00:00 AM,Personal Vehicles,7820784,4411427
US-Mexico Border,05/01/2005 12:00:00 AM,Pedestrians,3735725,1891000
US-Mexico Border,05/01/2005 12:00:00 AM,Trucks,396384,454130
US-Mexico Border,05/01/2005 12:00:00 AM,Bus Passengers,268499,225122
US-Mexico Border,05/01/2005 12:00:00 AM,Truck Containers Full,259426,316459
US-Mexico Border,05/01/2005 12:00:00 AM,Truck Containers Empty,134434,113071
US-Mexico Border,05/01/2005 12:00:00 AM,Rail Containers Empty,34214,36516
US-Mexico Border,05/01/2005 12:00:00 AM,Rail Containers Full,29946,67307
US-Mexico Border,05/01/2005 12:00:00 AM,Buses,20329,14092
US-Mexico Border,05/01/2005 12:00:00 AM,Train Passengers,1267,7468
US-Mexico Border,05/01/2005 12:00:00 AM,Trains,834,1601
US-Mexico Border,05/01/2005 12:00:00 AM,Trains,834,1601
US-Mexico Border,05/01/2004 12:00:00 AM,Personal Vehicle Passengers,16527608,9432752
US-Mexico Border,05/01/2004 12:00:00 AM,Personal Vehicles,7817421,4403884
US-Mexico Border,05/01/2004 12:00:00 AM,Pedestrians,3994829,1889508
US-Mexico Border,05/01/2004 12:00:00 AM,Trucks,376800,453846
US-Mexico Border,05/01/2004 12:00:00 AM,Bus Passengers,264844,224152
US-Mexico Border,05/01/2004 12:00:00 AM,Truck Containers Full,239846,315941
US-Mexico Border,05/01/2004 12:00:00 AM,Truck Containers Empty,135992,113133
US-Mexico Border,05/01/2004 12:00:00 AM,Rail Containers Empty,31280,36515
US-Mexico Border,05/01/2004 12:00:00 AM,Rail Containers Full,28184,67206
US-Mexico Border,05/01/2004 12:00:00 AM,Buses,21827,14053
US-Mexico Border,05/01/2004 12:00:00 AM,Train Passengers,1057,7464
US-Mexico Border,05/01/2004 12:00:00 AM,Trains,666,1599
US-Mexico Border,05/01/2003 12:00:00 AM,Personal Vehicle Passengers,16925322,9417960
US-Mexico Border,05/01/2003 12:00:00 AM,Personal Vehicles,7644265,4397809
US-Mexico Border,05/01/2003 12:00:00 AM,Pedestrians,4086848,1887676
US-Mexico Border,05/01/2003 12:00:00 AM,Trucks,363131,453658
US-Mexico Border,05/01/2003 12:00:00 AM,Bus Passengers,300542,223176
US-Mexico Border,05/01/2003 12:00:00 AM,Truck Containers Full,224542,315488
US-Mexico Border,05/01/2003 12:00:00 AM,Truck Containers Empty,140755,113200
US-Mexico Border,05/01/2003 12:00:00 AM,Rail Containers Empty,28450,36527
US-Mexico Border,05/01/2003 12:00:00 AM,Rail Containers Full,24693,67186
US-Mexico Border,05/01/2003 12:00:00 AM,Buses,24550,14003
US-Mexico Border,05/01/2003 12:00:00 AM,Train Passengers,878,7438
US-Mexico Border,05/01/2003 12:00:00 AM,Trains,660,1598
US-Mexico Border,05/01/2002 12:00:00 AM,Personal Vehicle Passengers,16756807,9399940
US-Mexico Border,05/01/2002 12:00:00 AM,Personal Vehicles,7620325,4389896
US-Mexico Border,05/01/2002 12:00:00 AM,Pedestrians,4205787,1885095
US-Mexico Border,05/01/2002 12:00:00 AM,Trucks,387629,453150
US-Mexico Border,05/01/2002 12:00:00 AM,Bus Passengers,319385,221803
US-Mexico Border,05/01/2002 12:00:00 AM,Truck Containers Full,230731,314857
US-Mexico Border,05/01/2002 12:00:00 AM,Truck Containers Empty,164544,113047
US-Mexico Border,05/01/2002 12:00:00 AM,Rail Containers Empty,28390,36562
US-Mexico Border,05/01/2002 12:00:00 AM,Buses,25294,13940
US-Mexico Border,05/01/2002 12:00:00 AM,Rail Containers Full,23270,67152
US-Mexico Border,05/01/2002 12:00:00 AM,Train Passengers,1176,7405
US-Mexico Border,05/01/2002 12:00:00 AM,Trains,682,1596
US-Mexico Border,05/01/2002 12:00:00 AM,Trains,682,1596
US-Mexico Border,05/01/2002 12:00:00 AM,Trains,682,1596
US-Mexico Border,05/01/2002 12:00:00 AM,Trains,682,1596
US-Mexico Border,05/01/2001 12:00:00 AM,Personal Vehicle Passengers,17849208,9373163
US-Mexico Border,05/01/2001 12:00:00 AM,Personal Vehicles,8202683,4377320
US-Mexico Border,05/01/2001 12:00:00 AM,Pedestrians,4144573,1882875
US-Mexico Border,05/01/2001 12:00:00 AM,Trucks,387767,452619
US-Mexico Border,05/01/2001 12:00:00 AM,Bus Passengers,268242,220415
US-Mexico Border,05/01/2001 12:00:00 AM,Truck Containers Full,217992,314314
US-Mexico Border,05/01/2001 12:00:00 AM,Truck Containers Empty,168233,112886
US-Mexico Border,05/01/2001 12:00:00 AM,Rail Containers Empty,26725,36587
US-Mexico Border,05/01/2001 12:00:00 AM,Buses,25275,13871
US-Mexico Border,05/01/2001 12:00:00 AM,Rail Containers Full,24284,67087
US-Mexico Border,05/01/2001 12:00:00 AM,Train Passengers,2002,7365
US-Mexico Border,05/01/2001 12:00:00 AM,Trains,706,1594
US-Mexico Border,05/01/2000 12:00:00 AM,Personal Vehicle Passengers,20888850,9322184
US-Mexico Border,05/01/2000 12:00:00 AM,Personal Vehicles,7936400,4365978
US-Mexico Border,05/01/2000 12:00:00 AM,Pedestrians,3716815,1882827
US-Mexico Border,05/01/2000 12:00:00 AM,Trucks,401676,451961
US-Mexico Border,05/01/2000 12:00:00 AM,Bus Passengers,231533,219195
US-Mexico Border,05/01/2000 12:00:00 AM,Truck Containers Full,218987,313902
US-Mexico Border,05/01/2000 12:00:00 AM,Truck Containers Empty,172205,112755
US-Mexico Border,05/01/2000 12:00:00 AM,Rail Containers Empty,29393,36644
US-Mexico Border,05/01/2000 12:00:00 AM,Rail Containers Full,22560,67122
US-Mexico Border,05/01/2000 12:00:00 AM,Buses,21723,13815
US-Mexico Border,05/01/2000 12:00:00 AM,Train Passengers,1832,7334
US-Mexico Border,05/01/2000 12:00:00 AM,Trains,590,1592
US-Mexico Border,05/01/1999 12:00:00 AM,Personal Vehicle Passengers,20777088,9265587
US-Mexico Border,05/01/1999 12:00:00 AM,Personal Vehicles,7680209,4355039
US-Mexico Border,05/01/1999 12:00:00 AM,Pedestrians,4069884,1880913
US-Mexico Border,05/01/1999 12:00:00 AM,Trucks,359245,451824
US-Mexico Border,05/01/1999 12:00:00 AM,Bus Passengers,302680,217490
US-Mexico Border,05/01/1999 12:00:00 AM,Truck Containers Full,195097,313737
US-Mexico Border,05/01/1999 12:00:00 AM,Truck Containers Empty,155354,112761
US-Mexico Border,05/01/1999 12:00:00 AM,Buses,24966,13737
US-Mexico Border,05/01/1999 12:00:00 AM,Rail Containers Empty,22234,36744
US-Mexico Border,05/01/1999 12:00:00 AM,Rail Containers Full,20911,67146
US-Mexico Border,05/01/1999 12:00:00 AM,Train Passengers,1732,7294
US-Mexico Border,05/01/1999 12:00:00 AM,Trains,512,1591
US-Mexico Border,05/01/1998 12:00:00 AM,Personal Vehicle Passengers,19427292,9222291
US-Mexico Border,05/01/1998 12:00:00 AM,Personal Vehicles,7198152,4346385
US-Mexico Border,05/01/1998 12:00:00 AM,Pedestrians,3802096,1880321
US-Mexico Border,05/01/1998 12:00:00 AM,Trucks,329961,452020
US-Mexico Border,05/01/1998 12:00:00 AM,Bus Passengers,315528,216001
US-Mexico Border,05/01/1998 12:00:00 AM,Truck Containers Full,165636,314489
US-Mexico Border,05/01/1998 12:00:00 AM,Truck Containers Empty,135023,112954
US-Mexico Border,05/01/1998 12:00:00 AM,Rail Containers Empty,23086,36871
US-Mexico Border,05/01/1998 12:00:00 AM,Buses,22511,13675
US-Mexico Border,05/01/1998 12:00:00 AM,Rail Containers Full,15452,67406
US-Mexico Border,05/01/1998 12:00:00 AM,Train Passengers,1547,7256
US-Mexico Border,05/01/1998 12:00:00 AM,Trains,494,1590
US-Mexico Border,05/01/1998 12:00:00 AM,Trains,494,1590
US-Mexico Border,05/01/1997 12:00:00 AM,Personal Vehicle Passengers,18685675,9179601
US-Mexico Border,05/01/1997 12:00:00 AM,Personal Vehicles,6945613,4337929
US-Mexico Border,05/01/1997 12:00:00 AM,Pedestrians,3750617,1879950
US-Mexico Border,05/01/1997 12:00:00 AM,Trucks,307247,452523
US-Mexico Border,05/01/1997 12:00:00 AM,Bus Passengers,230819,214906
US-Mexico Border,05/01/1997 12:00:00 AM,Truck Containers Full,163379,316280
US-Mexico Border,05/01/1997 12:00:00 AM,Truck Containers Empty,125821,113351
US-Mexico Border,05/01/1997 12:00:00 AM,Rail Containers Full,21395,67839
US-Mexico Border,05/01/1997 12:00:00 AM,Rail Containers Empty,20448,37072
US-Mexico Border,05/01/1997 12:00:00 AM,Buses,19474,13630
US-Mexico Border,05/01/1997 12:00:00 AM,Train Passengers,1115,7233
US-Mexico Border,05/01/1997 12:00:00 AM,Trains,558,1589
US-Mexico Border,05/01/1996 12:00:00 AM,Personal Vehicle Passengers,15240047,9150642
US-Mexico Border,05/01/1996 12:00:00 AM,Personal Vehicles,5472351,4336626
US-Mexico Border,05/01/1996 12:00:00 AM,Pedestrians,2875016,1884193
US-Mexico Border,05/01/1996 12:00:00 AM,Trucks,279286,453287
US-Mexico Border,05/01/1996 12:00:00 AM,Bus Passengers,156577,214216
US-Mexico Border,05/01/1996 12:00:00 AM,Truck Containers Full,153912,318112
US-Mexico Border,05/01/1996 12:00:00 AM,Truck Containers Empty,121943,113807
US-Mexico Border,05/01/1996 12:00:00 AM,Rail Containers Full,14564,68328
US-Mexico Border,05/01/1996 12:00:00 AM,Rail Containers Empty,12409,37338
US-Mexico Border,05/01/1996 12:00:00 AM,Buses,9789,13628
US-Mexico Border,05/01/1996 12:00:00 AM,Train Passengers,992,7217
US-Mexico Border,05/01/1996 12:00:00 AM,Trains,645,1588
US-Mexico Border,05/01/1996 12:00:00 AM,Trains,645,1588
US-Mexico Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,10553135,9171629
US-Mexico Border,04/01/2019 12:00:00 AM,Personal Vehicles,5686170,4341541
US-Mexico Border,04/01/2019 12:00:00 AM,Pedestrians,4256803,1881459
US-Mexico Border,04/01/2019 12:00:00 AM,Trucks,524215,452771
US-Mexico Border,04/01/2019 12:00:00 AM,Truck Containers Full,396298,317431
US-Mexico Border,04/01/2019 12:00:00 AM,Bus Passengers,195416,214808
US-Mexico Border,04/01/2019 12:00:00 AM,Truck Containers Empty,134214,113656
US-Mexico Border,04/01/2019 12:00:00 AM,Rail Containers Empty,50897,37144
US-Mexico Border,04/01/2019 12:00:00 AM,Rail Containers Full,42180,67994
US-Mexico Border,04/01/2019 12:00:00 AM,Buses,12822,13678
US-Mexico Border,04/01/2019 12:00:00 AM,Trains,934,1590
US-Mexico Border,04/01/2019 12:00:00 AM,Trains,934,1590
US-Mexico Border,04/01/2019 12:00:00 AM,Trains,934,1590
US-Mexico Border,04/01/2019 12:00:00 AM,Trains,934,1590
US-Mexico Border,04/01/2019 12:00:00 AM,Train Passengers,857,7219
US-Mexico Border,04/01/2018 12:00:00 AM,Personal Vehicle Passengers,12200002,9184774
US-Mexico Border,04/01/2018 12:00:00 AM,Personal Vehicles,6505841,4342414
US-Mexico Border,04/01/2018 12:00:00 AM,Pedestrians,3860744,1880819
US-Mexico Border,04/01/2018 12:00:00 AM,Trucks,542965,452030
US-Mexico Border,04/01/2018 12:00:00 AM,Truck Containers Full,394125,316716
US-Mexico Border,04/01/2018 12:00:00 AM,Truck Containers Empty,146387,113356
US-Mexico Border,04/01/2018 12:00:00 AM,Bus Passengers,122823,215821
US-Mexico Border,04/01/2018 12:00:00 AM,Rail Containers Empty,48490,36911
US-Mexico Border,04/01/2018 12:00:00 AM,Rail Containers Full,39412,67734
US-Mexico Border,04/01/2018 12:00:00 AM,Buses,13658,13723
US-Mexico Border,04/01/2018 12:00:00 AM,Trains,902,1591
US-Mexico Border,04/01/2018 12:00:00 AM,Train Passengers,826,7225
US-Mexico Border,04/01/2017 12:00:00 AM,Personal Vehicle Passengers,12135294,9198414
US-Mexico Border,04/01/2017 12:00:00 AM,Personal Vehicles,6339240,4344072
US-Mexico Border,04/01/2017 12:00:00 AM,Pedestrians,3581996,1881650
US-Mexico Border,04/01/2017 12:00:00 AM,Truck Containers Full,506676,314751
US-Mexico Border,04/01/2017 12:00:00 AM,Trucks,483439,451726
US-Mexico Border,04/01/2017 12:00:00 AM,Truck Containers Empty,221648,112302
US-Mexico Border,04/01/2017 12:00:00 AM,Bus Passengers,160410,216549
US-Mexico Border,04/01/2017 12:00:00 AM,Rail Containers Empty,45990,36703
US-Mexico Border,04/01/2017 12:00:00 AM,Rail Containers Full,41127,67453
US-Mexico Border,04/01/2017 12:00:00 AM,Buses,14939,13758
US-Mexico Border,04/01/2017 12:00:00 AM,Train Passengers,1380,7222
US-Mexico Border,04/01/2017 12:00:00 AM,Train Passengers,1380,7222
US-Mexico Border,04/01/2017 12:00:00 AM,Trains,926,1593
US-Mexico Border,04/01/2016 12:00:00 AM,Personal Vehicle Passengers,11416268,9217503
US-Mexico Border,04/01/2016 12:00:00 AM,Personal Vehicles,6308660,4346067
US-Mexico Border,04/01/2016 12:00:00 AM,Pedestrians,3376086,1883607
US-Mexico Border,04/01/2016 12:00:00 AM,Trucks,506557,451222
US-Mexico Border,04/01/2016 12:00:00 AM,Truck Containers Full,370986,313948
US-Mexico Border,04/01/2016 12:00:00 AM,Bus Passengers,204185,217073
US-Mexico Border,04/01/2016 12:00:00 AM,Truck Containers Empty,143066,112195
US-Mexico Border,04/01/2016 12:00:00 AM,Rail Containers Full,41915,67239
US-Mexico Border,04/01/2016 12:00:00 AM,Rail Containers Empty,40406,36583
US-Mexico Border,04/01/2016 12:00:00 AM,Buses,15718,13787
US-Mexico Border,04/01/2016 12:00:00 AM,Train Passengers,1082,7219
US-Mexico Border,04/01/2016 12:00:00 AM,Trains,873,1593
US-Mexico Border,04/01/2015 12:00:00 AM,Personal Vehicle Passengers,11258592,9235706
US-Mexico Border,04/01/2015 12:00:00 AM,Personal Vehicles,6103585,4348305
US-Mexico Border,04/01/2015 12:00:00 AM,Pedestrians,3340584,1885814
US-Mexico Border,04/01/2015 12:00:00 AM,Trucks,475780,450893
US-Mexico Border,04/01/2015 12:00:00 AM,Truck Containers Full,343872,313336
US-Mexico Border,04/01/2015 12:00:00 AM,Bus Passengers,214150,217415
US-Mexico Border,04/01/2015 12:00:00 AM,Truck Containers Empty,128206,112092
US-Mexico Border,04/01/2015 12:00:00 AM,Rail Containers Full,41200,66978
US-Mexico Border,04/01/2015 12:00:00 AM,Rail Containers Empty,38018,36416
US-Mexico Border,04/01/2015 12:00:00 AM,Buses,16631,13808
US-Mexico Border,04/01/2015 12:00:00 AM,Trains,820,1591
US-Mexico Border,04/01/2015 12:00:00 AM,Trains,820,1591
US-Mexico Border,04/01/2015 12:00:00 AM,Train Passengers,599,7211
US-Mexico Border,04/01/2014 12:00:00 AM,Personal Vehicle Passengers,10664973,9254051
US-Mexico Border,04/01/2014 12:00:00 AM,Personal Vehicles,5725123,4351130
US-Mexico Border,04/01/2014 12:00:00 AM,Pedestrians,3469375,1887333
US-Mexico Border,04/01/2014 12:00:00 AM,Trucks,468263,450541
US-Mexico Border,04/01/2014 12:00:00 AM,Truck Containers Full,334269,313096
US-Mexico Border,04/01/2014 12:00:00 AM,Bus Passengers,236353,217522
US-Mexico Border,04/01/2014 12:00:00 AM,Truck Containers Empty,126745,112057
US-Mexico Border,04/01/2014 12:00:00 AM,Rail Containers Empty,37045,36227
US-Mexico Border,04/01/2014 12:00:00 AM,Rail Containers Full,36993,66804
US-Mexico Border,04/01/2014 12:00:00 AM,Buses,17739,13819
US-Mexico Border,04/01/2014 12:00:00 AM,Train Passengers,810,7205
US-Mexico Border,04/01/2014 12:00:00 AM,Train Passengers,810,7205
US-Mexico Border,04/01/2014 12:00:00 AM,Trains,792,1591
US-Mexico Border,04/01/2013 12:00:00 AM,Personal Vehicle Passengers,9644776,9279306
US-Mexico Border,04/01/2013 12:00:00 AM,Personal Vehicles,5414131,4355889
US-Mexico Border,04/01/2013 12:00:00 AM,Pedestrians,3351788,1889556
US-Mexico Border,04/01/2013 12:00:00 AM,Trucks,470867,450198
US-Mexico Border,04/01/2013 12:00:00 AM,Truck Containers Full,321503,312799
US-Mexico Border,04/01/2013 12:00:00 AM,Bus Passengers,227568,217536
US-Mexico Border,04/01/2013 12:00:00 AM,Truck Containers Empty,138458,111872
US-Mexico Border,04/01/2013 12:00:00 AM,Rail Containers Full,33486,66645
US-Mexico Border,04/01/2013 12:00:00 AM,Rail Containers Empty,32456,36108
US-Mexico Border,04/01/2013 12:00:00 AM,Buses,16775,13839
US-Mexico Border,04/01/2013 12:00:00 AM,Trains,754,1590
US-Mexico Border,04/01/2013 12:00:00 AM,Train Passengers,386,7205
US-Mexico Border,04/01/2012 12:00:00 AM,Personal Vehicle Passengers,9590563,9303597
US-Mexico Border,04/01/2012 12:00:00 AM,Personal Vehicles,5114847,4361833
US-Mexico Border,04/01/2012 12:00:00 AM,Pedestrians,3436099,1891378
US-Mexico Border,04/01/2012 12:00:00 AM,Trucks,417881,450262
US-Mexico Border,04/01/2012 12:00:00 AM,Truck Containers Full,285750,312719
US-Mexico Border,04/01/2012 12:00:00 AM,Bus Passengers,244130,217503
US-Mexico Border,04/01/2012 12:00:00 AM,Truck Containers Empty,122607,111890
US-Mexico Border,04/01/2012 12:00:00 AM,Rail Containers Empty,40459,35949
US-Mexico Border,04/01/2012 12:00:00 AM,Rail Containers Full,32577,66534
US-Mexico Border,04/01/2012 12:00:00 AM,Buses,17291,13852
US-Mexico Border,04/01/2012 12:00:00 AM,Trains,761,1588
US-Mexico Border,04/01/2012 12:00:00 AM,Train Passengers,289,7192
US-Mexico Border,04/01/2011 12:00:00 AM,Personal Vehicle Passengers,9287354,9331229
US-Mexico Border,04/01/2011 12:00:00 AM,Personal Vehicles,5068017,4368730
US-Mexico Border,04/01/2011 12:00:00 AM,Pedestrians,3397930,1893465
US-Mexico Border,04/01/2011 12:00:00 AM,Trucks,406786,450510
US-Mexico Border,04/01/2011 12:00:00 AM,Truck Containers Full,276516,312822
US-Mexico Border,04/01/2011 12:00:00 AM,Bus Passengers,237395,217451
US-Mexico Border,04/01/2011 12:00:00 AM,Truck Containers Empty,116247,111949
US-Mexico Border,04/01/2011 12:00:00 AM,Rail Containers Empty,35832,35847
US-Mexico Border,04/01/2011 12:00:00 AM,Rail Containers Full,29063,66506
US-Mexico Border,04/01/2011 12:00:00 AM,Buses,17515,13861
US-Mexico Border,04/01/2011 12:00:00 AM,Trains,658,1590
US-Mexico Border,04/01/2011 12:00:00 AM,Train Passengers,277,7169
